county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Fresno,6738.0,81.0,374,3,2020-07-07T00:00:00
Fresno,7102.0,84.0,364,3,2020-07-08T00:00:00
Fresno,7385.0,87.0,283,3,2020-07-09T00:00:00
Fresno,7760.0,87.0,375,0,2020-07-10T00:00:00
Fresno,8086.0,88.0,326,1,2020-07-11T00:00:00
Fresno,8407.0,88.0,321,0,2020-07-12T00:00:00
Fresno,8666.0,88.0,259,0,2020-07-13T00:00:00
Fresno,8941.0,91.0,275,3,2020-07-14T00:00:00
Fresno,9124.0,91.0,183,0,2020-07-15T00:00:00
Fresno,9481.0,91.0,357,0,2020-07-16T00:00:00
Inyo,0.0,0.0,0,0,2020-03-18T00:00:00
Inyo,0.0,0.0,0,0,2020-03-19T00:00:00
Inyo,0.0,0.0,0,0,2020-03-20T00:00:00
Inyo,0.0,0.0,0,0,2020-03-21T00:00:00
Inyo,0.0,0.0,0,0,2020-03-22T00:00:00
Inyo,0.0,0.0,0,0,2020-03-23T00:00:00
Inyo,0.0,0.0,0,0,2020-03-24T00:00:00
Inyo,0.0,0.0,0,0,2020-03-25T00:00:00
Inyo,0.0,0.0,0,0,2020-03-26T00:00:00
Inyo,0.0,0.0,0,0,2020-03-27T00:00:00
Inyo,0.0,0.0,0,0,2020-03-28T00:00:00
Inyo,0.0,0.0,0,0,2020-03-29T00:00:00
Inyo,5.0,0.0,5,0,2020-03-30T00:00:00
Inyo,8.0,0.0,3,0,2020-03-31T00:00:00
Inyo,8.0,0.0,0,0,2020-04-01T00:00:00
Inyo,8.0,0.0,0,0,2020-04-02T00:00:00
Inyo,10.0,0.0,2,0,2020-04-03T00:00:00
Inyo,10.0,0.0,0,0,2020-04-04T00:00:00
Inyo,10.0,0.0,0,0,2020-04-05T00:00:00
Inyo,11.0,0.0,1,0,2020-04-06T00:00:00
Inyo,11.0,0.0,0,0,2020-04-07T00:00:00
Inyo,11.0,0.0,0,0,2020-04-08T00:00:00
Inyo,11.0,0.0,0,0,2020-04-09T00:00:00
Inyo,11.0,0.0,0,0,2020-04-10T00:00:00
Inyo,12.0,0.0,1,0,2020-04-11T00:00:00
Inyo,12.0,0.0,0,0,2020-04-12T00:00:00
Inyo,12.0,0.0,0,0,2020-04-13T00:00:00
Inyo,12.0,0.0,0,0,2020-04-14T00:00:00
Inyo,12.0,0.0,0,0,2020-04-15T00:00:00
Inyo,17.0,0.0,5,0,2020-04-16T00:00:00
Inyo,17.0,0.0,0,0,2020-04-17T00:00:00
Inyo,17.0,0.0,0,0,2020-04-18T00:00:00
Inyo,17.0,0.0,0,0,2020-04-19T00:00:00
Inyo,17.0,0.0,0,0,2020-04-20T00:00:00
Inyo,18.0,0.0,1,0,2020-04-21T00:00:00
Inyo,18.0,0.0,0,0,2020-04-22T00:00:00
Inyo,19.0,0.0,1,0,2020-04-23T00:00:00
Inyo,20.0,1.0,1,1,2020-04-24T00:00:00
Inyo,20.0,1.0,0,0,2020-04-25T00:00:00
Inyo,20.0,1.0,0,0,2020-04-26T00:00:00
Inyo,20.0,1.0,0,0,2020-04-27T00:00:00
Inyo,20.0,1.0,0,0,2020-04-28T00:00:00
Inyo,20.0,1.0,0,0,2020-04-29T00:00:00
Inyo,20.0,1.0,0,0,2020-04-30T00:00:00
Inyo,20.0,1.0,0,0,2020-05-01T00:00:00
Inyo,20.0,1.0,0,0,2020-05-02T00:00:00
Inyo,20.0,1.0,0,0,2020-05-03T00:00:00
Inyo,20.0,1.0,0,0,2020-05-04T00:00:00
Inyo,20.0,1.0,0,0,2020-05-05T00:00:00
Inyo,20.0,1.0,0,0,2020-05-06T00:00:00
Inyo,20.0,1.0,0,0,2020-05-07T00:00:00
Inyo,20.0,1.0,0,0,2020-05-08T00:00:00
Inyo,20.0,1.0,0,0,2020-05-09T00:00:00
Inyo,20.0,1.0,0,0,2020-05-10T00:00:00
Inyo,20.0,1.0,0,0,2020-05-11T00:00:00
Inyo,20.0,1.0,0,0,2020-05-12T00:00:00
Inyo,20.0,1.0,0,0,2020-05-13T00:00:00
Inyo,20.0,1.0,0,0,2020-05-14T00:00:00
Inyo,20.0,1.0,0,0,2020-05-15T00:00:00
Inyo,20.0,1.0,0,0,2020-05-16T00:00:00
Inyo,20.0,1.0,0,0,2020-05-17T00:00:00
Inyo,20.0,1.0,0,0,2020-05-18T00:00:00
Inyo,20.0,1.0,0,0,2020-05-19T00:00:00
Inyo,20.0,1.0,0,0,2020-05-20T00:00:00
Inyo,20.0,1.0,0,0,2020-05-21T00:00:00
Inyo,20.0,1.0,0,0,2020-05-22T00:00:00
Inyo,20.0,1.0,0,0,2020-05-23T00:00:00
Inyo,20.0,1.0,0,0,2020-05-24T00:00:00
Inyo,20.0,1.0,0,0,2020-05-25T00:00:00
Inyo,20.0,1.0,0,0,2020-05-26T00:00:00
Inyo,20.0,1.0,0,0,2020-05-27T00:00:00
Inyo,20.0,1.0,0,0,2020-05-28T00:00:00
Inyo,20.0,1.0,0,0,2020-05-29T00:00:00
Inyo,20.0,1.0,0,0,2020-05-30T00:00:00
Inyo,20.0,1.0,0,0,2020-05-31T00:00:00
Inyo,20.0,1.0,0,0,2020-06-01T00:00:00
Inyo,20.0,1.0,0,0,2020-06-02T00:00:00
Inyo,20.0,1.0,0,0,2020-06-03T00:00:00
Inyo,20.0,1.0,0,0,2020-06-04T00:00:00
Inyo,21.0,1.0,1,0,2020-06-05T00:00:00
Inyo,21.0,1.0,0,0,2020-06-06T00:00:00
Inyo,21.0,1.0,0,0,2020-06-07T00:00:00
Inyo,22.0,1.0,1,0,2020-06-08T00:00:00
Inyo,22.0,1.0,0,0,2020-06-09T00:00:00
Inyo,23.0,1.0,1,0,2020-06-10T00:00:00
Inyo,23.0,1.0,0,0,2020-06-11T00:00:00
Inyo,23.0,1.0,0,0,2020-06-12T00:00:00
Inyo,23.0,1.0,0,0,2020-06-13T00:00:00
Inyo,23.0,1.0,0,0,2020-06-14T00:00:00
Inyo,23.0,1.0,0,0,2020-06-15T00:00:00
Inyo,24.0,1.0,1,0,2020-06-16T00:00:00
Inyo,25.0,1.0,1,0,2020-06-17T00:00:00
Inyo,25.0,1.0,0,0,2020-06-18T00:00:00
Inyo,26.0,1.0,1,0,2020-06-19T00:00:00
Inyo,26.0,1.0,0,0,2020-06-20T00:00:00
Inyo,26.0,1.0,0,0,2020-06-21T00:00:00
Inyo,26.0,1.0,0,0,2020-06-22T00:00:00
Inyo,26.0,1.0,0,0,2020-06-23T00:00:00
Inyo,28.0,1.0,2,0,2020-06-24T00:00:00
Inyo,27.0,1.0,-1,0,2020-06-25T00:00:00
Inyo,29.0,1.0,2,0,2020-06-26T00:00:00
Inyo,29.0,1.0,0,0,2020-06-27T00:00:00
Inyo,29.0,1.0,0,0,2020-06-28T00:00:00
Inyo,29.0,1.0,0,0,2020-06-29T00:00:00
Inyo,30.0,1.0,1,0,2020-06-30T00:00:00
Inyo,29.0,1.0,-1,0,2020-07-01T00:00:00
Inyo,29.0,1.0,0,0,2020-07-02T00:00:00
Inyo,32.0,1.0,3,0,2020-07-03T00:00:00
Inyo,32.0,1.0,0,0,2020-07-04T00:00:00
Inyo,32.0,1.0,0,0,2020-07-05T00:00:00
Inyo,32.0,1.0,0,0,2020-07-06T00:00:00
Inyo,32.0,1.0,0,0,2020-07-07T00:00:00
Inyo,35.0,1.0,3,0,2020-07-08T00:00:00
Inyo,35.0,1.0,0,0,2020-07-09T00:00:00
Inyo,35.0,1.0,0,0,2020-07-10T00:00:00
Inyo,35.0,1.0,0,0,2020-07-11T00:00:00
Inyo,35.0,1.0,0,0,2020-07-12T00:00:00
Inyo,35.0,1.0,0,0,2020-07-13T00:00:00
Inyo,35.0,1.0,0,0,2020-07-14T00:00:00
Inyo,36.0,1.0,1,0,2020-07-15T00:00:00
Inyo,38.0,1.0,2,0,2020-07-16T00:00:00
San Joaquin,14.0,2.0,14,2,2020-03-18T00:00:00
San Joaquin,15.0,2.0,1,0,2020-03-19T00:00:00
San Joaquin,18.0,2.0,3,0,2020-03-20T00:00:00
San Joaquin,26.0,2.0,8,0,2020-03-21T00:00:00
San Joaquin,30.0,2.0,4,0,2020-03-22T00:00:00
San Joaquin,37.0,2.0,7,0,2020-03-23T00:00:00
San Joaquin,52.0,2.0,15,0,2020-03-24T00:00:00
San Joaquin,64.0,2.0,12,0,2020-03-25T00:00:00
San Joaquin,69.0,3.0,5,1,2020-03-26T00:00:00
San Joaquin,73.0,3.0,4,0,2020-03-27T00:00:00
San Joaquin,83.0,4.0,10,1,2020-03-28T00:00:00
San Joaquin,86.0,4.0,3,0,2020-03-29T00:00:00
San Joaquin,112.0,5.0,26,1,2020-03-30T00:00:00
San Joaquin,122.0,7.0,10,2,2020-03-31T00:00:00
San Joaquin,132.0,8.0,10,1,2020-04-01T00:00:00
San Joaquin,148.0,9.0,16,1,2020-04-02T00:00:00
San Joaquin,162.0,10.0,14,1,2020-04-03T00:00:00
San Joaquin,171.0,10.0,9,0,2020-04-04T00:00:00
San Joaquin,179.0,10.0,8,0,2020-04-05T00:00:00
San Joaquin,191.0,10.0,12,0,2020-04-06T00:00:00
San Joaquin,198.0,12.0,7,2,2020-04-07T00:00:00
San Joaquin,211.0,12.0,13,0,2020-04-08T00:00:00
San Joaquin,223.0,14.0,12,2,2020-04-09T00:00:00
San Joaquin,234.0,14.0,11,0,2020-04-10T00:00:00
San Joaquin,244.0,15.0,10,1,2020-04-11T00:00:00
San Joaquin,246.0,15.0,2,0,2020-04-12T00:00:00
San Joaquin,259.0,17.0,13,2,2020-04-13T00:00:00
San Joaquin,280.0,17.0,21,0,2020-04-14T00:00:00
San Joaquin,329.0,17.0,49,0,2020-04-15T00:00:00
San Joaquin,345.0,17.0,16,0,2020-04-16T00:00:00
San Joaquin,356.0,17.0,11,0,2020-04-17T00:00:00
San Joaquin,392.0,17.0,36,0,2020-04-18T00:00:00
San Joaquin,404.0,17.0,12,0,2020-04-19T00:00:00
San Joaquin,422.0,17.0,18,0,2020-04-20T00:00:00
San Joaquin,447.0,20.0,25,3,2020-04-21T00:00:00
San Joaquin,462.0,20.0,15,0,2020-04-22T00:00:00
San Joaquin,479.0,22.0,17,2,2020-04-23T00:00:00
San Joaquin,484.0,24.0,5,2,2020-04-24T00:00:00
San Joaquin,497.0,25.0,13,1,2020-04-25T00:00:00
San Joaquin,514.0,25.0,17,0,2020-04-26T00:00:00
San Joaquin,522.0,25.0,8,0,2020-04-27T00:00:00
San Joaquin,532.0,25.0,10,0,2020-04-28T00:00:00
San Joaquin,540.0,25.0,8,0,2020-04-29T00:00:00
San Joaquin,548.0,25.0,8,0,2020-04-30T00:00:00
San Joaquin,554.0,25.0,6,0,2020-05-01T00:00:00
San Joaquin,559.0,25.0,5,0,2020-05-02T00:00:00
San Joaquin,570.0,26.0,11,1,2020-05-03T00:00:00
San Joaquin,574.0,26.0,4,0,2020-05-04T00:00:00
San Joaquin,577.0,26.0,3,0,2020-05-05T00:00:00
San Joaquin,581.0,27.0,4,1,2020-05-06T00:00:00
San Joaquin,583.0,28.0,2,1,2020-05-07T00:00:00
San Joaquin,595.0,28.0,12,0,2020-05-08T00:00:00
San Joaquin,605.0,28.0,10,0,2020-05-09T00:00:00
San Joaquin,611.0,29.0,6,1,2020-05-10T00:00:00
San Joaquin,620.0,29.0,9,0,2020-05-11T00:00:00
San Joaquin,625.0,30.0,5,1,2020-05-12T00:00:00
San Joaquin,639.0,31.0,14,1,2020-05-13T00:00:00
San Joaquin,643.0,31.0,4,0,2020-05-14T00:00:00
San Joaquin,656.0,31.0,13,0,2020-05-15T00:00:00
San Joaquin,668.0,32.0,12,1,2020-05-16T00:00:00
San Joaquin,688.0,32.0,20,0,2020-05-17T00:00:00
San Joaquin,697.0,32.0,9,0,2020-05-18T00:00:00
San Joaquin,705.0,33.0,8,1,2020-05-19T00:00:00
San Joaquin,713.0,33.0,8,0,2020-05-20T00:00:00
San Joaquin,730.0,33.0,17,0,2020-05-21T00:00:00
San Joaquin,747.0,33.0,17,0,2020-05-22T00:00:00
San Joaquin,759.0,33.0,12,0,2020-05-23T00:00:00
San Joaquin,760.0,33.0,1,0,2020-05-24T00:00:00
San Joaquin,760.0,33.0,0,0,2020-05-25T00:00:00
San Joaquin,760.0,33.0,0,0,2020-05-26T00:00:00
San Joaquin,825.0,34.0,65,1,2020-05-27T00:00:00
San Joaquin,840.0,35.0,15,1,2020-05-28T00:00:00
San Joaquin,855.0,35.0,15,0,2020-05-29T00:00:00
San Joaquin,888.0,35.0,33,0,2020-05-30T00:00:00
San Joaquin,888.0,35.0,0,0,2020-05-31T00:00:00
San Joaquin,957.0,35.0,69,0,2020-06-01T00:00:00
San Joaquin,985.0,35.0,28,0,2020-06-02T00:00:00
San Joaquin,1004.0,35.0,19,0,2020-06-03T00:00:00
San Joaquin,1016.0,36.0,12,1,2020-06-04T00:00:00
San Joaquin,1046.0,36.0,30,0,2020-06-05T00:00:00
San Joaquin,1076.0,37.0,30,1,2020-06-06T00:00:00
San Joaquin,1126.0,37.0,50,0,2020-06-07T00:00:00
San Joaquin,1198.0,37.0,72,0,2020-06-08T00:00:00
San Joaquin,1240.0,40.0,42,3,2020-06-09T00:00:00
San Joaquin,1282.0,41.0,42,1,2020-06-10T00:00:00
San Joaquin,1351.0,42.0,69,1,2020-06-11T00:00:00
San Joaquin,1406.0,43.0,55,1,2020-06-12T00:00:00
San Joaquin,1461.0,43.0,55,0,2020-06-13T00:00:00
San Joaquin,1603.0,43.0,142,0,2020-06-14T00:00:00
San Joaquin,1667.0,43.0,64,0,2020-06-15T00:00:00
San Joaquin,1718.0,47.0,51,4,2020-06-16T00:00:00
San Joaquin,1825.0,47.0,107,0,2020-06-17T00:00:00
San Joaquin,1908.0,47.0,83,0,2020-06-18T00:00:00
San Joaquin,1969.0,48.0,61,1,2020-06-19T00:00:00
San Joaquin,2046.0,48.0,77,0,2020-06-20T00:00:00
San Joaquin,2188.0,48.0,142,0,2020-06-21T00:00:00
San Joaquin,2332.0,48.0,144,0,2020-06-22T00:00:00
San Joaquin,2502.0,48.0,170,0,2020-06-23T00:00:00
San Joaquin,2680.0,49.0,178,1,2020-06-24T00:00:00
San Joaquin,2823.0,49.0,143,0,2020-06-25T00:00:00
San Joaquin,2981.0,52.0,158,3,2020-06-26T00:00:00
San Joaquin,3145.0,52.0,164,0,2020-06-27T00:00:00
San Joaquin,3395.0,52.0,250,0,2020-06-28T00:00:00
San Joaquin,3606.0,52.0,211,0,2020-06-29T00:00:00
San Joaquin,3903.0,52.0,297,0,2020-06-30T00:00:00
San Joaquin,3997.0,54.0,94,2,2020-07-01T00:00:00
San Joaquin,4243.0,55.0,246,1,2020-07-02T00:00:00
San Joaquin,4416.0,55.0,173,0,2020-07-03T00:00:00
San Joaquin,4807.0,55.0,391,0,2020-07-04T00:00:00
San Joaquin,5015.0,55.0,208,0,2020-07-05T00:00:00
San Joaquin,5104.0,55.0,89,0,2020-07-06T00:00:00
San Joaquin,5547.0,58.0,443,3,2020-07-07T00:00:00
San Joaquin,5759.0,61.0,212,3,2020-07-08T00:00:00
San Joaquin,6004.0,67.0,245,6,2020-07-09T00:00:00
San Joaquin,6225.0,68.0,221,1,2020-07-10T00:00:00
San Joaquin,6518.0,68.0,293,0,2020-07-11T00:00:00
San Joaquin,6703.0,68.0,185,0,2020-07-12T00:00:00
San Joaquin,6927.0,70.0,224,2,2020-07-13T00:00:00
San Joaquin,7143.0,73.0,216,3,2020-07-14T00:00:00
San Joaquin,7381.0,73.0,238,0,2020-07-15T00:00:00
San Joaquin,7713.0,81.0,332,8,2020-07-16T00:00:00
Ventura,11.0,0.0,11,0,2020-03-18T00:00:00
Ventura,15.0,0.0,4,0,2020-03-19T00:00:00
Ventura,18.0,0.0,3,0,2020-03-20T00:00:00
Ventura,22.0,0.0,4,0,2020-03-21T00:00:00
Ventura,26.0,0.0,4,0,2020-03-22T00:00:00
Ventura,30.0,0.0,4,0,2020-03-23T00:00:00
Ventura,44.0,1.0,14,1,2020-03-24T00:00:00
Ventura,53.0,1.0,9,0,2020-03-25T00:00:00
Ventura,70.0,1.0,17,0,2020-03-26T00:00:00
Ventura,80.0,2.0,10,1,2020-03-27T00:00:00
Ventura,89.0,2.0,9,0,2020-03-28T00:00:00
Ventura,92.0,2.0,3,0,2020-03-29T00:00:00
Ventura,118.0,2.0,26,0,2020-03-30T00:00:00
Ventura,143.0,4.0,25,2,2020-03-31T00:00:00
Ventura,154.0,5.0,11,1,2020-04-01T00:00:00
Ventura,178.0,5.0,24,0,2020-04-02T00:00:00
Ventura,186.0,6.0,8,1,2020-04-03T00:00:00
Ventura,194.0,6.0,8,0,2020-04-04T00:00:00
Ventura,196.0,6.0,2,0,2020-04-05T00:00:00
Ventura,234.0,6.0,38,0,2020-04-06T00:00:00
Ventura,247.0,6.0,13,0,2020-04-07T00:00:00
Ventura,263.0,7.0,16,1,2020-04-08T00:00:00
Ventura,273.0,9.0,10,2,2020-04-09T00:00:00
Ventura,290.0,9.0,17,0,2020-04-10T00:00:00
Ventura,304.0,9.0,14,0,2020-04-11T00:00:00
Ventura,306.0,9.0,2,0,2020-04-12T00:00:00
Ventura,311.0,9.0,5,0,2020-04-13T00:00:00
Ventura,328.0,10.0,17,1,2020-04-14T00:00:00
Ventura,365.0,13.0,37,3,2020-04-15T00:00:00
Ventura,384.0,13.0,19,0,2020-04-16T00:00:00
Ventura,398.0,13.0,14,0,2020-04-17T00:00:00
Ventura,416.0,13.0,18,0,2020-04-18T00:00:00
Ventura,418.0,13.0,2,0,2020-04-19T00:00:00
Ventura,426.0,13.0,8,0,2020-04-20T00:00:00
Ventura,455.0,13.0,29,0,2020-04-21T00:00:00
Ventura,465.0,14.0,10,1,2020-04-22T00:00:00
Ventura,479.0,16.0,14,2,2020-04-23T00:00:00
Ventura,489.0,16.0,10,0,2020-04-24T00:00:00
Ventura,494.0,16.0,5,0,2020-04-25T00:00:00
Ventura,509.0,17.0,15,1,2020-04-26T00:00:00
Ventura,513.0,17.0,4,0,2020-04-27T00:00:00
Ventura,517.0,17.0,4,0,2020-04-28T00:00:00
Ventura,530.0,18.0,13,1,2020-04-29T00:00:00
Ventura,547.0,18.0,17,0,2020-04-30T00:00:00
Ventura,556.0,18.0,9,0,2020-05-01T00:00:00
Ventura,564.0,19.0,8,1,2020-05-02T00:00:00
Ventura,583.0,19.0,19,0,2020-05-03T00:00:00
Ventura,590.0,19.0,7,0,2020-05-04T00:00:00
Ventura,607.0,19.0,17,0,2020-05-05T00:00:00
Ventura,619.0,19.0,12,0,2020-05-06T00:00:00
Ventura,647.0,19.0,28,0,2020-05-07T00:00:00
Ventura,665.0,19.0,18,0,2020-05-08T00:00:00
Ventura,679.0,19.0,14,0,2020-05-09T00:00:00
Ventura,690.0,19.0,11,0,2020-05-10T00:00:00
Ventura,698.0,19.0,8,0,2020-05-11T00:00:00
Ventura,718.0,19.0,20,0,2020-05-12T00:00:00
Ventura,742.0,24.0,24,5,2020-05-13T00:00:00
Ventura,760.0,25.0,18,1,2020-05-14T00:00:00
Ventura,789.0,25.0,29,0,2020-05-15T00:00:00
Ventura,813.0,25.0,24,0,2020-05-16T00:00:00
Ventura,838.0,25.0,25,0,2020-05-17T00:00:00
Ventura,850.0,27.0,12,2,2020-05-18T00:00:00
Ventura,861.0,28.0,11,1,2020-05-19T00:00:00
Ventura,879.0,28.0,18,0,2020-05-20T00:00:00
Ventura,907.0,29.0,28,1,2020-05-21T00:00:00
Ventura,937.0,30.0,30,1,2020-05-22T00:00:00
Ventura,961.0,30.0,24,0,2020-05-23T00:00:00
Ventura,982.0,30.0,21,0,2020-05-24T00:00:00
Ventura,1020.0,30.0,38,0,2020-05-25T00:00:00
Ventura,1033.0,30.0,13,0,2020-05-26T00:00:00
Ventura,1065.0,32.0,32,2,2020-05-27T00:00:00
Ventura,1083.0,32.0,18,0,2020-05-28T00:00:00
Ventura,1093.0,32.0,10,0,2020-05-29T00:00:00
Ventura,1116.0,33.0,23,1,2020-05-30T00:00:00
Ventura,1151.0,33.0,35,0,2020-05-31T00:00:00
Ventura,1163.0,34.0,12,1,2020-06-01T00:00:00
Ventura,1178.0,34.0,15,0,2020-06-02T00:00:00
Ventura,1202.0,34.0,24,0,2020-06-03T00:00:00
Ventura,1236.0,35.0,34,1,2020-06-04T00:00:00
Ventura,1274.0,35.0,38,0,2020-06-05T00:00:00
Ventura,1303.0,35.0,29,0,2020-06-06T00:00:00
Ventura,1337.0,35.0,34,0,2020-06-07T00:00:00
Ventura,1382.0,35.0,45,0,2020-06-08T00:00:00
Ventura,1407.0,35.0,25,0,2020-06-09T00:00:00
Ventura,1446.0,38.0,39,3,2020-06-10T00:00:00
Ventura,1491.0,38.0,45,0,2020-06-11T00:00:00
Ventura,1534.0,40.0,43,2,2020-06-12T00:00:00
Ventura,1567.0,40.0,33,0,2020-06-13T00:00:00
Ventura,1610.0,40.0,43,0,2020-06-14T00:00:00
Ventura,1656.0,41.0,46,1,2020-06-15T00:00:00
Ventura,1676.0,41.0,20,0,2020-06-16T00:00:00
Ventura,1729.0,41.0,53,0,2020-06-17T00:00:00
Ventura,1781.0,41.0,52,0,2020-06-18T00:00:00
Ventura,1865.0,42.0,84,1,2020-06-19T00:00:00
Ventura,1946.0,42.0,81,0,2020-06-20T00:00:00
Ventura,2021.0,42.0,75,0,2020-06-21T00:00:00
Ventura,2065.0,43.0,44,1,2020-06-22T00:00:00
Ventura,2209.0,43.0,144,0,2020-06-23T00:00:00
Ventura,2314.0,44.0,105,1,2020-06-24T00:00:00
Ventura,2360.0,44.0,46,0,2020-06-25T00:00:00
Ventura,2467.0,44.0,107,0,2020-06-26T00:00:00
Ventura,2561.0,44.0,94,0,2020-06-27T00:00:00
Ventura,2747.0,44.0,186,0,2020-06-28T00:00:00
Ventura,3002.0,45.0,255,1,2020-06-29T00:00:00
Ventura,3156.0,46.0,154,1,2020-06-30T00:00:00
Ventura,3230.0,46.0,74,0,2020-07-01T00:00:00
Ventura,3394.0,47.0,164,1,2020-07-02T00:00:00
Ventura,3536.0,47.0,142,0,2020-07-03T00:00:00
Ventura,3687.0,47.0,151,0,2020-07-04T00:00:00
Ventura,3866.0,47.0,179,0,2020-07-05T00:00:00
Ventura,3912.0,50.0,46,3,2020-07-06T00:00:00
Ventura,3992.0,50.0,80,0,2020-07-07T00:00:00
Ventura,4139.0,50.0,147,0,2020-07-08T00:00:00
Ventura,4278.0,53.0,139,3,2020-07-09T00:00:00
Ventura,4416.0,53.0,138,0,2020-07-10T00:00:00
Ventura,4545.0,53.0,129,0,2020-07-11T00:00:00
Ventura,4724.0,53.0,179,0,2020-07-12T00:00:00
Ventura,4800.0,53.0,76,0,2020-07-13T00:00:00
Ventura,4950.0,53.0,150,0,2020-07-14T00:00:00
Ventura,5087.0,53.0,137,0,2020-07-15T00:00:00
Ventura,5231.0,56.0,144,3,2020-07-16T00:00:00
Trinity,0.0,0.0,0,0,2020-03-18T00:00:00
Trinity,0.0,0.0,0,0,2020-03-19T00:00:00
Trinity,0.0,0.0,0,0,2020-03-20T00:00:00
Trinity,0.0,0.0,0,0,2020-03-21T00:00:00
Trinity,0.0,0.0,0,0,2020-03-22T00:00:00
Trinity,0.0,0.0,0,0,2020-03-23T00:00:00
Trinity,0.0,0.0,0,0,2020-03-24T00:00:00
Trinity,0.0,0.0,0,0,2020-03-25T00:00:00
Trinity,0.0,0.0,0,0,2020-03-26T00:00:00
Trinity,0.0,0.0,0,0,2020-03-27T00:00:00
Trinity,0.0,0.0,0,0,2020-03-28T00:00:00
Trinity,0.0,0.0,0,0,2020-03-29T00:00:00
Trinity,0.0,0.0,0,0,2020-03-30T00:00:00
Trinity,0.0,0.0,0,0,2020-03-31T00:00:00
Trinity,0.0,0.0,0,0,2020-04-01T00:00:00
Trinity,0.0,0.0,0,0,2020-04-02T00:00:00
Trinity,0.0,0.0,0,0,2020-04-03T00:00:00
Trinity,0.0,0.0,0,0,2020-04-04T00:00:00
Trinity,0.0,0.0,0,0,2020-04-05T00:00:00
Trinity,0.0,0.0,0,0,2020-04-06T00:00:00
Trinity,0.0,0.0,0,0,2020-04-07T00:00:00
Trinity,0.0,0.0,0,0,2020-04-08T00:00:00
Trinity,0.0,0.0,0,0,2020-04-09T00:00:00
Trinity,0.0,0.0,0,0,2020-04-10T00:00:00
Trinity,0.0,0.0,0,0,2020-04-11T00:00:00
Trinity,0.0,0.0,0,0,2020-04-12T00:00:00
Trinity,0.0,0.0,0,0,2020-04-13T00:00:00
Trinity,0.0,0.0,0,0,2020-04-14T00:00:00
Trinity,0.0,0.0,0,0,2020-04-15T00:00:00
Trinity,0.0,0.0,0,0,2020-04-16T00:00:00
Trinity,0.0,0.0,0,0,2020-04-17T00:00:00
Trinity,0.0,0.0,0,0,2020-04-18T00:00:00
Trinity,0.0,0.0,0,0,2020-04-19T00:00:00
Trinity,0.0,0.0,0,0,2020-04-20T00:00:00
Trinity,0.0,0.0,0,0,2020-04-21T00:00:00
Trinity,0.0,0.0,0,0,2020-04-22T00:00:00
Trinity,0.0,0.0,0,0,2020-04-23T00:00:00
Trinity,0.0,0.0,0,0,2020-04-24T00:00:00
Trinity,0.0,0.0,0,0,2020-04-25T00:00:00
Trinity,0.0,0.0,0,0,2020-04-26T00:00:00
Trinity,0.0,0.0,0,0,2020-04-27T00:00:00
Trinity,0.0,0.0,0,0,2020-04-28T00:00:00
Trinity,0.0,0.0,0,0,2020-04-29T00:00:00
Trinity,0.0,0.0,0,0,2020-04-30T00:00:00
Trinity,0.0,0.0,0,0,2020-05-01T00:00:00
Trinity,0.0,0.0,0,0,2020-05-02T00:00:00
Trinity,0.0,0.0,0,0,2020-05-03T00:00:00
Trinity,0.0,0.0,0,0,2020-05-04T00:00:00
Trinity,0.0,0.0,0,0,2020-05-05T00:00:00
Trinity,0.0,0.0,0,0,2020-05-06T00:00:00
Trinity,0.0,0.0,0,0,2020-05-07T00:00:00
Trinity,0.0,0.0,0,0,2020-05-08T00:00:00
Trinity,1.0,0.0,1,0,2020-05-09T00:00:00
Trinity,1.0,0.0,0,0,2020-05-10T00:00:00
Trinity,1.0,0.0,0,0,2020-05-11T00:00:00
Trinity,1.0,0.0,0,0,2020-05-12T00:00:00
Trinity,2.0,0.0,1,0,2020-05-13T00:00:00
Trinity,1.0,0.0,-1,0,2020-05-14T00:00:00
Trinity,1.0,0.0,0,0,2020-05-15T00:00:00
Trinity,1.0,0.0,0,0,2020-05-16T00:00:00
Trinity,1.0,0.0,0,0,2020-05-17T00:00:00
Trinity,1.0,0.0,0,0,2020-05-18T00:00:00
Trinity,1.0,0.0,0,0,2020-05-19T00:00:00
Trinity,1.0,0.0,0,0,2020-05-20T00:00:00
Trinity,1.0,0.0,0,0,2020-05-21T00:00:00
Trinity,1.0,0.0,0,0,2020-05-22T00:00:00
Trinity,1.0,0.0,0,0,2020-05-23T00:00:00
Trinity,1.0,0.0,0,0,2020-05-24T00:00:00
Trinity,1.0,0.0,0,0,2020-05-25T00:00:00
Trinity,1.0,0.0,0,0,2020-05-26T00:00:00
Trinity,1.0,0.0,0,0,2020-05-27T00:00:00
Trinity,1.0,0.0,0,0,2020-05-28T00:00:00
Trinity,1.0,0.0,0,0,2020-05-29T00:00:00
Trinity,1.0,0.0,0,0,2020-05-30T00:00:00
Trinity,1.0,0.0,0,0,2020-05-31T00:00:00
Trinity,1.0,0.0,0,0,2020-06-01T00:00:00
Trinity,1.0,0.0,0,0,2020-06-02T00:00:00
Trinity,1.0,0.0,0,0,2020-06-03T00:00:00
Trinity,1.0,0.0,0,0,2020-06-04T00:00:00
Trinity,1.0,0.0,0,0,2020-06-05T00:00:00
